Sport,Age,Height,Weight,Sex
Athletics,21.0,175.0,73.0,M
Beach Volleyball,34.0,175.0,72.0,F
Rowing,25.0,,,M
Athletics,24.0,,,M
Athletics,32.0,191.0,105.0,M
Canoeing,19.0,167.0,57.0,F
Athletics,20.0,186.0,77.0,M
Handball,23.0,173.0,88.0,F
Rowing,31.0,178.0,73.0,M
Athletics,33.0,,,F
Fencing,27.0,165.0,59.0,F
Athletics,25.0,,,M
Athletics,32.0,174.0,53.0,F
Archery,21.0,178.0,74.0,M
Boxing,30.0,195.0,91.0,M
Table Tennis,30.0,185.0,76.0,M
Art Competitions,61.0,,,M
Art Competitions,61.0,,,M
Athletics,27.0,,,F
Basketball,26.0,188.0,79.0,F
Athletics,26.0,,,M
Boxing,,,,M
Athletics,19.0,173.0,68.0,M
Athletics,19.0,173.0,68.0,M
Shooting,38.0,182.0,,M
Cycling,23.0,195.0,102.0,M
Rhythmic Gymnastics,17.0,170.0,50.0,F
Boxing,22.0,,,M
Athletics,29.0,190.0,90.0,M
Art Competitions,41.0,,,M
Art Competitions,41.0,,,M
Triathlon,23.0,161.0,50.0,F
Hockey,23.0,173.0,77.0,M
Athletics,29.0,193.0,130.0,M
Athletics,26.0,,,M
Football,20.0,180.0,68.0,M
Football,22.0,192.0,85.0,M
Hockey,27.0,177.0,82.0,M
Football,,,,M
Rugby,25.0,,,M
Football,23.0,,,M
Athletics,21.0,188.0,83.0,M
Rugby,20.0,168.0,,M
Rowing,21.0,205.0,100.0,M
Swimming,22.0,168.0,58.0,F
Handball,33.0,168.0,64.0,F
Cycling,39.0,186.0,72.0,M
Cycling,39.0,186.0,72.0,M
Water Polo,25.0,172.0,70.0,F
Polo,,,,M
Modern Pentathlon,22.0,173.0,58.0,F
Cycling,26.0,,,M
Cycling,26.0,,,M
Cycling,26.0,,,M
Cycling,26.0,,,M
Cycling,26.0,,,M
Cycling,26.0,,,M
Cycling,26.0,,,M
Swimming,26.0,170.0,57.0,F
Swimming,26.0,170.0,57.0,F
Swimming,26.0,170.0,57.0,F
Athletics,21.0,176.0,53.0,F
Football,,,,M
Rowing,,,,M
Cycling,27.0,180.0,70.0,M
Athletics,33.0,178.0,63.0,F
Athletics,33.0,178.0,63.0,F
Athletics,29.0,,,M
Canoeing,19.0,180.0,82.0,M
Water Polo,29.0,167.0,76.0,F
Athletics,30.0,188.0,70.0,M
Diving,20.0,172.0,66.0,M
Athletics,23.0,171.0,68.0,F
Athletics,23.0,171.0,68.0,F
Athletics,22.0,183.0,78.0,M
Athletics,22.0,183.0,78.0,M
Athletics,22.0,183.0,78.0,M
Basketball,25.0,185.0,70.0,F
Fencing,35.0,,,M
Diving,20.0,178.0,74.0,M
Diving,20.0,178.0,74.0,M
Rugby,24.0,183.0,,M
Boxing,26.0,,,M
Rowing,20.0,,78.0,M
Cycling,24.0,168.0,69.0,F
Athletics,22.0,,,M
Athletics,22.0,,,M
Hockey,31.0,180.0,72.0,M
Handball,23.0,204.0,105.0,M
Sailing,45.0,,,M
Football,,,,M
Athletics,19.0,175.0,81.0,M
Rowing,,,,M
Rowing,,,,M
Swimming,18.0,185.0,70.0,M
Swimming,18.0,185.0,70.0,M
Athletics,21.0,178.0,75.0,M
Athletics,21.0,178.0,75.0,M
Athletics,22.0,,,M
Athletics,22.0,,,M
Athletics,22.0,,,M
Gymnastics,,,,M
Basketball,,,,M
Basketball,21.0,,,M
Football,23.0,181.0,,M
Swimming,24.0,180.0,78.0,M
Swimming,24.0,180.0,78.0,M
Volleyball,29.0,195.0,87.0,M
Football,25.0,173.0,,M
Athletics,27.0,,,M
Sailing,27.0,180.0,82.0,M
Tug-Of-War,32.0,182.0,115.0,M
Athletics,32.0,182.0,115.0,M
Water Polo,27.0,192.0,95.0,M
Athletics,18.0,190.0,72.0,M
Wrestling,31.0,,,M
Boxing,27.0,,,M
Hockey,26.0,168.0,61.0,F
Tennis,20.0,170.0,58.0,F
Triathlon,30.0,173.0,,F
Football,25.0,,,M
Shooting,30.0,,,M
Shooting,30.0,,,M
Shooting,21.0,175.0,80.0,F
Shooting,21.0,175.0,80.0,F
Athletics,30.0,170.0,59.0,F
Rowing,19.0,,,M
Cycling,,,,M
Water Polo,31.0,,,M
Athletics,23.0,,,M
Swimming,18.0,183.0,84.0,M
Swimming,18.0,183.0,84.0,M
Canoeing,28.0,173.0,79.0,M
Swimming,20.0,188.0,86.0,M
Athletics,26.0,185.0,72.0,M
Athletics,26.0,185.0,72.0,M
Athletics,26.0,185.0,72.0,M
Judo,23.0,168.0,60.0,M
Athletics,,,,M
Athletics,,,,M
Wrestling,,,,M
Art Competitions,81.0,,,M
Rowing,32.0,196.0,98.0,M
Swimming,20.0,195.0,85.0,M
Swimming,20.0,195.0,85.0,M
Boxing,,,,M
Wrestling,,170.0,60.0,M
Volleyball,33.0,193.0,95.0,M
Athletics,23.0,,,F
Athletics,23.0,,,F
Athletics,23.0,,,F
Rugby,28.0,173.0,,M
Athletics,26.0,172.0,52.0,F
Swimming,17.0,,,M
Swimming,17.0,,,M
Swimming,17.0,,,M
Football,20.0,,,M
Sailing,28.0,,,M
Swimming,24.0,198.0,100.0,M
Athletics,25.0,167.0,60.0,F
Football,29.0,174.0,73.0,F
Sailing,37.0,,,M
Football,,,,M
Shooting,50.0,,,M
Shooting,50.0,,,M
Triathlon,31.0,178.0,65.0,M
Swimming,17.0,170.0,60.0,F
Swimming,17.0,170.0,60.0,F
Basketball,23.0,,,M
Basketball,23.0,,,M
Sailing,41.0,,,M
Swimming,15.0,185.0,70.0,F
Swimming,27.0,189.0,87.0,M
Swimming,27.0,189.0,87.0,M
Athletics,24.0,173.0,69.0,F
Handball,29.0,189.0,93.0,M
Athletics,20.0,180.0,68.0,M
Rugby,29.0,,,M
Swimming,17.0,,,F
Swimming,17.0,,,F
Swimming,17.0,,,F
Sailing,30.0,171.0,65.0,M
Athletics,25.0,175.0,53.0,M
Gymnastics,,,,M
Shooting,30.0,183.0,89.0,M
Taekwondo,21.0,173.0,65.0,F
Swimming,14.0,,,F
Athletics,22.0,181.0,72.0,M
Athletics,22.0,181.0,72.0,M
Rowing,25.0,193.0,93.0,M
Sailing,41.0,,,M
Boxing,25.0,190.0,91.0,M
Gymnastics,,,,M
Athletics,,,,M
Athletics,,,,M
Swimming,23.0,180.0,72.0,F
Swimming,23.0,180.0,72.0,F
Cycling,28.0,165.0,70.0,F
Cycling,28.0,165.0,70.0,F
Cycling,28.0,165.0,70.0,F
Diving,19.0,172.0,70.0,M
Diving,19.0,172.0,70.0,M
Swimming,20.0,161.0,55.0,F
Hockey,24.0,,,M
Modern Pentathlon,23.0,172.0,63.0,F
Swimming,20.0,186.0,70.0,M
Swimming,20.0,186.0,70.0,M
Athletics,23.0,184.0,65.0,M
Tennis,29.0,169.0,59.0,F
Tennis,29.0,169.0,59.0,F
Table Tennis,23.0,163.0,73.0,F
Football,18.0,164.0,65.0,F
Swimming,22.0,163.0,55.0,F
Canoeing,28.0,196.0,84.0,M
Canoeing,28.0,196.0,84.0,M
Athletics,24.0,178.0,75.0,M
Wrestling,,,,M
Swimming,27.0,178.0,76.0,M
Swimming,27.0,178.0,76.0,M
Football,22.0,164.0,64.0,F
Athletics,30.0,173.0,59.0,M
Handball,35.0,188.0,86.0,M
Athletics,23.0,165.0,51.0,F
Shooting,21.0,172.0,77.0,M
Football,21.0,183.0,75.0,M
Handball,22.0,170.0,67.0,F
Judo,27.0,173.0,70.0,M
Wrestling,26.0,160.0,54.0,M
Cycling,30.0,,,M
Cycling,30.0,,,M
Swimming,27.0,183.0,74.0,M
Swimming,27.0,183.0,74.0,M
Swimming,27.0,183.0,74.0,M
Swimming,27.0,183.0,74.0,M
Water Polo,30.0,,,M
Swimming,30.0,,,M
Athletics,27.0,,,M
Athletics,27.0,,,M
Water Polo,23.0,,,M
Art Competitions,31.0,,,M
Gymnastics,30.0,,,F
Football,28.0,164.0,62.0,F
Swimming,15.0,176.0,75.0,F
Swimming,15.0,176.0,75.0,F
Swimming,15.0,176.0,75.0,F
Fencing,21.0,183.0,80.0,M
Swimming,18.0,,,M
Athletics,25.0,180.0,75.0,M
Football,22.0,170.0,70.0,M
Swimming,19.0,183.0,75.0,M
Athletics,21.0,178.0,65.0,M
Cycling,19.0,168.0,60.0,F
Boxing,22.0,172.0,,M
Rowing,23.0,180.0,72.0,M
Basketball,26.0,216.0,110.0,M
Athletics,27.0,190.0,75.0,M
Boxing,27.0,185.0,81.0,M
Judo,30.0,188.0,104.0,M
Football,25.0,,,M
Judo,26.0,170.0,57.0,F
Water Polo,,,,M
Swimming,,,,M
Football,28.0,,,M
Athletics,25.0,152.0,45.0,F
Swimming,25.0,182.0,74.0,M
Sailing,39.0,166.0,61.0,F
Athletics,19.0,170.0,65.0,M
Handball,32.0,170.0,61.0,F
Boxing,22.0,170.0,56.0,M
Athletics,31.0,186.0,110.0,M
Athletics,26.0,178.0,70.0,M
Sailing,31.0,,,M
Athletics,29.0,171.0,55.0,F
Athletics,32.0,176.0,75.0,M
Wrestling,34.0,,,M
Sailing,40.0,178.0,,M
Athletics,29.0,169.0,70.0,F
Athletics,29.0,169.0,70.0,F
Swimming,20.0,,,F
Swimming,28.0,192.0,84.0,M
Swimming,28.0,192.0,84.0,M
Rowing,26.0,,,M
Athletics,29.0,178.0,67.0,F
Athletics,25.0,183.0,72.0,M
Sailing,25.0,188.0,72.0,M
Tennis,28.0,203.0,87.0,M
Judo,31.0,177.0,90.0,M
Modern Pentathlon,33.0,178.0,75.0,M
Tennis,31.0,184.0,80.0,M
Tennis,31.0,184.0,80.0,M
Water Polo,23.0,178.0,69.0,F
Sailing,39.0,188.0,89.0,M
Table Tennis,29.0,164.0,50.0,F
Rowing,28.0,175.0,70.0,M
Weightlifting,28.0,168.0,69.0,M
Shooting,29.0,,,M
Judo,27.0,173.0,73.0,M
Wrestling,26.0,159.0,59.0,F
Boxing,27.0,183.0,92.0,M
Diving,15.0,160.0,49.0,F
Football,23.0,170.0,70.0,M
Handball,22.0,182.0,76.0,F
Beach Volleyball,21.0,180.0,70.0,F
Boxing,20.0,,,M
Canoeing,26.0,,,F
Judo,22.0,154.0,48.0,F
Boxing,24.0,190.0,81.0,M
Shooting,,,,M
Basketball,24.0,,,M
Athletics,21.0,178.0,74.0,M
Canoeing,25.0,186.0,86.0,M
Canoeing,25.0,186.0,86.0,M
Athletics,30.0,186.0,85.0,F
Rowing,30.0,194.0,93.0,M
Basketball,28.0,206.0,106.0,M
Cycling,34.0,180.0,65.0,M
Cycling,34.0,180.0,65.0,M
Swimming,26.0,183.0,70.0,F
Swimming,26.0,183.0,70.0,F
Swimming,26.0,183.0,70.0,F
Wrestling,24.0,166.0,65.0,M
Beach Volleyball,22.0,183.0,75.0,F
Fencing,39.0,,,M
Fencing,39.0,,,M
Modern Pentathlon,25.0,,,M
Football,19.0,,,M
Hockey,,,,M
Taekwondo,32.0,163.0,58.0,M
Shooting,,,,M
Shooting,,,,M
Shooting,,,,M
Cycling,26.0,,,M
Cycling,26.0,,,M
Cycling,26.0,,,M
Cycling,26.0,,,M
Athletics,27.0,168.0,50.0,F
Shooting,55.0,,,M
Shooting,55.0,,,M
Hockey,22.0,169.0,59.0,F
Volleyball,28.0,202.0,75.0,F
Athletics,30.0,174.0,65.0,F
Wrestling,27.0,,,M
Wrestling,30.0,156.0,48.0,F
Wrestling,31.0,,,M
Shooting,23.0,,,M
Sailing,27.0,,,M
Athletics,23.0,178.0,61.0,M
Athletics,33.0,182.0,61.0,M
Gymnastics,,,,M
Athletics,24.0,167.0,57.0,F
Wrestling,27.0,,,M
Tug-Of-War,34.0,,104.0,M
Athletics,27.0,188.0,72.0,M
Athletics,26.0,191.0,86.0,M
Equestrianism,49.0,168.0,60.0,F
Athletics,20.0,175.0,67.0,M
Water Polo,24.0,167.0,62.0,F
Athletics,21.0,177.0,59.0,M
Athletics,23.0,180.0,62.0,M
Shooting,36.0,166.0,57.0,F
Table Tennis,18.0,166.0,59.0,F
Table Tennis,18.0,166.0,59.0,F
Athletics,26.0,196.0,120.0,M
Athletics,23.0,,,M
Athletics,23.0,,,M
Athletics,23.0,,,M
Athletics,35.0,188.0,79.0,M
Equestrianism,49.0,174.0,69.0,M
Equestrianism,49.0,174.0,69.0,M
Judo,25.0,150.0,48.0,F
Water Polo,25.0,,,M
Judo,25.0,178.0,73.0,F
Shooting,46.0,,,M
Athletics,24.0,189.0,76.0,M
Athletics,26.0,178.0,64.0,M
Athletics,26.0,178.0,64.0,M
Swimming,25.0,,,M
Basketball,26.0,,,M
Football,22.0,,,M
Water Polo,18.0,,,M
Swimming,18.0,,,M
Football,17.0,176.0,78.0,M
Swimming,24.0,178.0,75.0,M
Hockey,28.0,,,M
Equestrianism,31.0,166.0,56.0,F
Equestrianism,31.0,166.0,56.0,F
Fencing,31.0,,,F
Rowing,28.0,195.0,93.0,M
Rowing,21.0,,,M
Swimming,21.0,163.0,55.0,F
Wrestling,23.0,162.0,48.0,F
Basketball,22.0,185.0,79.0,M
Football,24.0,174.0,75.0,F
Volleyball,23.0,180.0,70.0,F
Rowing,28.0,183.0,72.0,M
Basketball,31.0,178.0,75.0,F
Table Tennis,31.0,162.0,48.0,F
Table Tennis,31.0,162.0,48.0,F
Modern Pentathlon,24.0,170.0,56.0,F
Sailing,32.0,185.0,78.0,M
Boxing,20.0,170.0,,M
Equestrianism,42.0,162.0,51.0,F
Equestrianism,42.0,162.0,51.0,F
Swimming,20.0,175.0,65.0,F
Swimming,20.0,175.0,65.0,F
Boxing,32.0,164.0,51.0,F
Wrestling,32.0,167.0,63.0,F
Rowing,27.0,179.0,69.0,F
Athletics,23.0,190.0,85.0,M
Equestrianism,33.0,173.0,70.0,M
Equestrianism,33.0,173.0,70.0,M
Water Polo,,,,M
Taekwondo,25.0,185.0,79.0,M
Football,26.0,180.0,80.0,M
Volleyball,27.0,195.0,70.0,F
Equestrianism,30.0,177.0,59.0,F
Gymnastics,,,,F
Hockey,21.0,173.0,66.0,F
Shooting,24.0,155.0,54.0,F
Athletics,26.0,166.0,49.0,F
Boxing,20.0,,,M
Swimming,17.0,183.0,76.0,M
Athletics,27.0,168.0,70.0,F
Sailing,30.0,178.0,69.0,F
Wrestling,28.0,167.0,74.0,M
Football,27.0,,,M
Football,20.0,,,M
Hockey,28.0,176.0,70.0,M
Rugby,24.0,188.0,,M
Sailing,33.0,171.0,68.0,M
Football,22.0,179.0,70.0,M
Rowing,26.0,197.0,102.0,M
Boxing,23.0,175.0,,M
Handball,28.0,192.0,94.0,M
Volleyball,21.0,190.0,83.0,F
Football,27.0,,,M
Shooting,45.0,169.0,97.0,F
Canoeing,23.0,172.0,78.0,M
Weightlifting,30.0,,66.0,M
Sailing,23.0,176.0,66.0,F
Gymnastics,26.0,,,F
Athletics,34.0,183.0,73.0,M
Shooting,28.0,180.0,79.0,M
Shooting,28.0,180.0,79.0,M
Shooting,24.0,165.0,59.0,F
Shooting,24.0,165.0,59.0,F
Athletics,23.0,195.0,86.0,M
Rowing,22.0,195.0,96.0,M
Judo,32.0,195.0,115.0,M
Volleyball,24.0,202.0,103.0,M
Athletics,36.0,202.0,140.0,M
Fencing,24.0,168.0,51.0,F
Athletics,39.0,162.0,47.0,F
Equestrianism,46.0,,,M
Equestrianism,46.0,,,M
Gymnastics,25.0,,,M
Taekwondo,24.0,164.0,57.0,F
Fencing,,,,M
Fencing,,,,M
Handball,27.0,190.0,100.0,M
Football,27.0,,,M
Fencing,,,,M
Canoeing,26.0,170.0,68.0,F
Canoeing,26.0,170.0,68.0,F
Gymnastics,19.0,165.0,64.0,M
Gymnastics,19.0,165.0,64.0,M
Gymnastics,19.0,165.0,64.0,M
Gymnastics,19.0,165.0,64.0,M
Gymnastics,19.0,165.0,64.0,M
Gymnastics,19.0,165.0,64.0,M
Handball,26.0,180.0,72.0,F
Cycling,30.0,173.0,65.0,M
Equestrianism,46.0,168.0,57.0,F
Equestrianism,46.0,168.0,57.0,F
Judo,25.0,171.0,70.0,F
Athletics,39.0,191.0,88.0,M
Jeu De Paume,39.0,,,M
Shooting,44.0,178.0,84.0,M
Gymnastics,18.0,167.0,50.0,F
Gymnastics,18.0,167.0,50.0,F
Gymnastics,18.0,167.0,50.0,F
Gymnastics,18.0,167.0,50.0,F
Sailing,25.0,187.0,83.0,M
Swimming,22.0,166.0,53.0,F
Swimming,22.0,166.0,53.0,F
Swimming,22.0,166.0,53.0,F
Handball,24.0,157.0,60.0,F
Cycling,35.0,191.0,78.0,M
Equestrianism,65.0,185.0,76.0,M
Equestrianism,65.0,185.0,76.0,M
Athletics,21.0,176.0,65.0,F
Water Polo,24.0,188.0,89.0,M
Polo,39.0,,,M
Polo,40.0,,,M
Volleyball,23.0,191.0,83.0,M
Gymnastics,20.0,159.0,50.0,F
Gymnastics,20.0,159.0,50.0,F
Gymnastics,20.0,159.0,50.0,F
Athletics,25.0,180.0,67.0,M
Athletics,25.0,180.0,67.0,M
Art Competitions,,,,M
Art Competitions,,,,M
Athletics,18.0,185.0,69.0,F
Athletics,25.0,190.0,78.0,M
Rowing,28.0,196.0,93.0,M
Hockey,24.0,171.0,67.0,F
Shooting,60.0,,,M
Shooting,60.0,,,M
Shooting,60.0,,,M
Gymnastics,28.0,155.0,45.0,F
Gymnastics,28.0,155.0,45.0,F
Gymnastics,28.0,155.0,45.0,F
Gymnastics,28.0,155.0,45.0,F
Tug-Of-War,29.0,,100.0,M
Sailing,24.0,157.0,50.0,F
Basketball,23.0,183.0,85.0,M
Shooting,,,,M
Shooting,,,,M
Shooting,,,,M
Shooting,56.0,,,M
Shooting,56.0,,,M
Shooting,56.0,,,M
Football,21.0,179.0,78.0,M
Archery,19.0,174.0,60.0,M
Judo,24.0,168.0,60.0,M
Shooting,48.0,158.0,64.0,F
Shooting,48.0,158.0,64.0,F
Equestrianism,41.0,190.0,78.0,M
Equestrianism,41.0,190.0,78.0,M
Athletics,27.0,170.0,56.0,M
Athletics,27.0,170.0,56.0,M
Football,30.0,170.0,72.0,M
Boxing,23.0,,,M
Athletics,25.0,179.0,63.0,M
Gymnastics,28.0,,,M
Gymnastics,28.0,,,M
Gymnastics,28.0,,,M
Gymnastics,28.0,,,M
Gymnastics,28.0,,,M
Gymnastics,28.0,,,M
Gymnastics,28.0,,,M
Gymnastics,28.0,,,M
Swimming,17.0,,,M
Weightlifting,33.0,155.0,62.0,M
Athletics,23.0,165.0,53.0,F
Water Polo,27.0,185.0,84.0,M
Diving,21.0,173.0,63.0,M
Diving,21.0,173.0,63.0,M
Gymnastics,22.0,148.0,38.0,F
Gymnastics,22.0,148.0,38.0,F
Gymnastics,22.0,148.0,38.0,F
Gymnastics,22.0,148.0,38.0,F
Fencing,47.0,,,F
Hockey,25.0,180.0,75.0,M
Wrestling,21.0,,74.0,M
Weightlifting,,,,M
Water Polo,24.0,183.0,89.0,M
Athletics,23.0,162.0,53.0,M
Athletics,23.0,162.0,53.0,M
Judo,25.0,162.0,52.0,F
Water Polo,21.0,174.0,73.0,F
Tennis,35.0,196.0,90.0,M
Tennis,35.0,196.0,90.0,M
Athletics,23.0,171.0,53.0,F
Shooting,42.0,185.0,70.0,M
Shooting,42.0,185.0,70.0,M
Shooting,42.0,185.0,70.0,M
Tennis,25.0,173.0,57.0,F
Tennis,25.0,173.0,57.0,F
Weightlifting,22.0,170.0,85.0,M
Gymnastics,26.0,,,F
Judo,30.0,176.0,90.0,M
Athletics,28.0,166.0,51.0,F
Judo,30.0,166.0,63.0,F
Athletics,27.0,186.0,80.0,M
Athletics,27.0,186.0,80.0,M
Cycling,,,,M
Cycling,,,,M
Basketball,24.0,181.0,65.0,F
Shooting,27.0,190.0,105.0,M
Diving,24.0,174.0,67.0,M
Cycling,21.0,180.0,83.0,M
Athletics,30.0,168.0,72.0,F
Athletics,29.0,165.0,56.0,F
Gymnastics,21.0,152.0,42.0,F
Gymnastics,21.0,152.0,42.0,F
Gymnastics,21.0,152.0,42.0,F
Athletics,25.0,185.0,79.0,M
Athletics,22.0,180.0,74.0,M
Basketball,21.0,175.0,64.0,M
Athletics,30.0,,,M
Rhythmic Gymnastics,26.0,165.0,48.0,F
Volleyball,21.0,201.0,90.0,M
Football,25.0,,,M
Boxing,25.0,167.0,67.0,M
Swimming,,,,M
Swimming,,,,M
Canoeing,22.0,191.0,89.0,M
Swimming,18.0,,,M
Swimming,18.0,,,M
Swimming,18.0,,,M
Rhythmic Gymnastics,23.0,180.0,58.0,F
Basketball,,193.0,,M
Water Polo,24.0,195.0,91.0,M
Athletics,34.0,180.0,65.0,F
Art Competitions,,,,M
Hockey,22.0,166.0,59.0,F
Synchronized Swimming,18.0,168.0,57.0,F
Sailing,22.0,186.0,96.0,M
Football,34.0,165.0,55.0,F
Weightlifting,26.0,145.0,48.0,F
Fencing,21.0,178.0,70.0,M
Fencing,21.0,178.0,70.0,M
Football,27.0,157.0,51.0,F
Volleyball,25.0,170.0,73.0,F
Basketball,24.0,188.0,87.0,F
Weightlifting,25.0,160.0,69.0,F
Weightlifting,19.0,148.0,48.0,F
Table Tennis,23.0,172.0,63.0,M
Table Tennis,23.0,172.0,63.0,M
Swimming,19.0,180.0,65.0,F
Swimming,19.0,180.0,65.0,F
Tennis,19.0,184.0,60.0,F
Boxing,20.0,165.0,52.0,M
Judo,24.0,175.0,73.0,M
Judo,30.0,182.0,90.0,M
Boxing,19.0,196.0,91.0,M
Football,30.0,172.0,76.0,F
Volleyball,22.0,195.0,67.0,M
Basketball,,,,M
Cycling,21.0,159.0,56.0,F
Athletics,29.0,190.0,73.0,M
Gymnastics,19.0,,,M
Rowing,17.0,,50.0,M
Athletics,31.0,155.0,45.0,F
Cycling,20.0,,,M
Cycling,20.0,,,M
Cycling,20.0,,,M
Handball,33.0,196.0,93.0,M
Trampolining,25.0,165.0,,M
Hockey,,,,M
Football,29.0,163.0,56.0,F
Cycling,25.0,180.0,67.0,M
Wrestling,24.0,170.0,55.0,M
Wrestling,25.0,185.0,110.0,M
Fencing,26.0,177.0,63.0,F
Gymnastics,20.0,,,M
Triathlon,27.0,171.0,57.0,F
Athletics,24.0,180.0,79.0,M
Athletics,30.0,188.0,69.0,M
Badminton,29.0,188.0,75.0,M
Handball,29.0,187.0,98.0,M
Athletics,22.0,180.0,65.0,F
Judo,24.0,170.0,66.0,M
Gymnastics,26.0,,,M
Gymnastics,26.0,,,M
Gymnastics,26.0,,,M
Gymnastics,26.0,,,M
Gymnastics,26.0,,,M
Gymnastics,26.0,,,M
Gymnastics,26.0,,,M
Gymnastics,26.0,,,M
Gymnastics,33.0,,,M
Gymnastics,33.0,,,M
Gymnastics,33.0,,,M
Gymnastics,33.0,,,M
Gymnastics,33.0,,,M
Gymnastics,33.0,,,M
Gymnastics,33.0,,,M
Gymnastics,33.0,,,M
Fencing,36.0,162.0,57.0,F
Boxing,22.0,170.0,64.0,M
Athletics,19.0,175.0,65.0,M
Synchronized Swimming,22.0,166.0,53.0,F
Athletics,18.0,,,M
Basketball,21.0,,,M
Taekwondo,25.0,170.0,67.0,M
Weightlifting,17.0,160.0,75.0,F
Weightlifting,19.0,180.0,94.0,M
Weightlifting,,,67.0,M
Football,,,,M
Shooting,28.0,172.0,63.0,M
Rhythmic Gymnastics,17.0,173.0,53.0,F
Handball,22.0,187.0,83.0,M
Athletics,26.0,192.0,83.0,M
Football,23.0,187.0,82.0,M
Basketball,22.0,,,M
Cycling,20.0,,,M
Cycling,20.0,,,M
Rowing,20.0,,,M
Art Competitions,,,,M
Art Competitions,65.0,,,M
Modern Pentathlon,33.0,195.0,83.0,M
Swimming,,,,M
Judo,28.0,178.0,82.0,F
Rowing,34.0,,,M
Gymnastics,19.0,,,M
Gymnastics,19.0,,,M
Athletics,27.0,190.0,76.0,M
Athletics,27.0,157.0,52.0,M
Triathlon,22.0,178.0,63.0,M
Fencing,,,,M
Fencing,,,,M
Athletics,28.0,174.0,57.0,F
Canoeing,22.0,167.0,67.0,F
Canoeing,22.0,167.0,67.0,F
Canoeing,23.0,158.0,62.0,F
Shooting,29.0,173.0,73.0,M
Taekwondo,28.0,183.0,78.0,M
Boxing,19.0,,49.0,M
Cycling,,,,M
Swimming,37.0,178.0,62.0,F
Water Polo,28.0,195.0,105.0,M
Boxing,22.0,175.0,,M
Gymnastics,28.0,165.0,67.0,M
Gymnastics,28.0,165.0,67.0,M
Athletics,22.0,178.0,59.0,F
Athletics,28.0,183.0,79.0,F
Wrestling,34.0,,,M
Modern Pentathlon,35.0,,,M
Taekwondo,33.0,178.0,76.0,M
Athletics,26.0,173.0,68.0,F
Football,25.0,158.0,58.0,F
Canoeing,27.0,170.0,69.0,M
Swimming,25.0,194.0,90.0,M
Fencing,32.0,,,M
Canoeing,34.0,,,M
Canoeing,34.0,,,M
Tennis,28.0,185.0,77.0,M
Water Polo,,,,M
Judo,33.0,174.0,86.0,F
Athletics,24.0,183.0,88.0,M
Athletics,22.0,180.0,66.0,M
Athletics,21.0,162.0,56.0,F
Athletics,,,,M
Athletics,,,,M
Weightlifting,22.0,158.0,58.0,F
Judo,25.0,166.0,105.0,F
Swimming,24.0,194.0,95.0,M
Swimming,24.0,194.0,95.0,M
Judo,26.0,159.0,52.0,F
Judo,22.0,164.0,51.0,F
Shooting,23.0,175.0,65.0,M
Boxing,27.0,185.0,81.0,M
Sailing,42.0,175.0,73.0,F
Athletics,20.0,171.0,,M
Water Polo,19.0,,,M
Swimming,19.0,,,M
Rowing,27.0,,,M
Rowing,45.0,,,M
Athletics,23.0,,,M
Athletics,23.0,,,M
Athletics,31.0,170.0,59.0,F
Fencing,37.0,,,M
Fencing,33.0,184.0,82.0,M
Fencing,33.0,184.0,82.0,M
Basketball,25.0,,,M
Boxing,,,,M
Table Tennis,28.0,180.0,71.0,M
Table Tennis,28.0,180.0,71.0,M
Judo,26.0,161.0,57.0,F
Table Tennis,31.0,182.0,80.0,M
Table Tennis,24.0,170.0,55.0,F
Hockey,24.0,165.0,71.0,M
Cycling,21.0,175.0,73.0,M
Sailing,20.0,190.0,80.0,M
Shooting,40.0,170.0,,M
Badminton,20.0,166.0,64.0,F
Equestrianism,,,,M
Equestrianism,,,,M
Weightlifting,23.0,153.0,56.0,M
Fencing,28.0,,,M
Fencing,28.0,,,M
Figure Skating,22.0,,,F
Athletics,28.0,172.0,64.0,M
Football,20.0,169.0,62.0,F
Football,21.0,158.0,55.0,F
Athletics,21.0,176.0,68.0,M
Swimming,22.0,195.0,96.0,M
Football,21.0,174.0,74.0,M
Cycling,27.0,186.0,71.0,M
Athletics,29.0,173.0,57.0,F
Basketball,29.0,202.0,99.0,M
Cycling,23.0,177.0,80.0,M
Athletics,32.0,,,M
Cycling,26.0,163.0,52.0,F
Cycling,26.0,163.0,52.0,F
Sailing,28.0,182.0,71.0,M
Sailing,18.0,,,M
Shooting,,,,M
Shooting,,,,M
Modern Pentathlon,29.0,,,M
Fencing,41.0,,,M
Swimming,23.0,198.0,98.0,M
Swimming,23.0,198.0,98.0,M
Wrestling,24.0,,,M
Basketball,23.0,183.0,79.0,F
Hockey,31.0,184.0,84.0,M
Sailing,27.0,188.0,84.0,M
Judo,26.0,168.0,60.0,M
Gymnastics,15.0,153.0,47.0,F
Gymnastics,15.0,153.0,47.0,F
Gymnastics,15.0,153.0,47.0,F
Gymnastics,15.0,153.0,47.0,F
Football,28.0,165.0,55.0,F
Athletics,34.0,169.0,55.0,M
Cycling,24.0,181.0,70.0,M
Judo,22.0,,65.0,M
Athletics,29.0,183.0,68.0,M
Weightlifting,23.0,170.0,97.0,M
Handball,26.0,167.0,56.0,F
Athletics,25.0,,,M
Athletics,25.0,,,M
Water Polo,27.0,167.0,70.0,F
Gymnastics,30.0,165.0,71.0,M
